Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
58004,80,6,386350,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176653293645658,386350.0,0.0,386350.0,386350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,2.588326646822829,2.588326646822829,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1369,115,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,33358,6,65668,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.456234391179876,65668.0,0.0,65668.0,65668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,15.228117195589936,15.228117195589936,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35673,443,6,7175,3,1,46.0,46.0,46.0,0.0,15.333333333333332,26.558112382722783,46.0,46.0,46.0,0.0,12822.299651567944,557.4912891986063,2391.666666666667,2604.347199075679,5210.0,74.0,7175.0,3587.5,2294.5615049503467,5210.0,1965.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,72,32,418.1184668989547,139.37282229965157,0.0,46.0,27.6,25.19523764523764,634.8,0,1,0,0,1,0,0,0,0.0,34.5,15.333333333333334,46.0,72,0,0,0,0,0,0,3,46,1,46,122,122,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,60736,6,38182,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38070294903358,38182.0,0.0,38182.0,38182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,26.19035147451679,26.19035147451679,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58760,80,6,23337,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.70081844281613,23337.0,0.0,23337.0,23337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,42.850409221408064,42.850409221408064,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1386,674,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,44663,6,3570,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.2240896358544,3570.0,0.0,3570.0,3570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,280.1120448179272,280.1120448179272,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,513,1595,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,35679,6,2191,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.8251939753538,2191.0,0.0,2191.0,2191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,456.4125969876769,456.4125969876769,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,11679,65535,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51795,443,6,11627999,9,6,319.0,2771.0,201.0,0.0,35.44444444444444,73.32992416318032,1448.0,0.0,461.8333333333333,641.5046115708496,265.7378969502835,1.2899897910207938,830571.3571428572,3045793.023321654,11412552.0,19.0,11627999.0,1453499.875,4024185.303430655,11412552.0,348.0,186698.0,37339.6,49172.960291200696,110254.0,19.0,0,0,0,0,308,208,0.7739938746124763,0.5159959164083175,0.0,1448.0,193.125,431.65956879621393,186329.9833333333,0,0,0,1,0,0,0,0,0.0,206.0,35.44444444444444,461.8333333333333,308,0,0,0,0,0,0,9,319,6,2771,65535,939,2,32,215447.0,0.0,215447.0,215447.0,11412552.0,0.0,11412552.0,11412552.0,1
80,47682,6,3016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.1299734748011,3016.0,0.0,3016.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,331.56498673740055,331.56498673740055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,57,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44537,443,6,37241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.70425069144223,37241.0,0.0,37241.0,37241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,26.852125345721117,26.852125345721117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1546,185,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,47301,6,44118,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33297066956798,44118.0,0.0,44118.0,44118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22.66648533478399,22.66648533478399,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,8190,65535,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34895,443,6,10973843,10,8,643.0,5006.0,517.0,0.0,64.3,163.91735722613396,1448.0,0.0,625.75,695.6381961910947,514.769529689827,1.6402640351242497,645520.1764705882,2350766.935850464,9751317.0,5.0,10973843.0,1219315.888888889,3204564.7603913173,9751317.0,8.0,851279.0,121611.28571428574,208955.35985605017,476851.0,5.0,0,0,0,0,328,264,0.9112577972912496,0.7290062378329998,0.0,1448.0,297.3157894736843,533.5166406476495,284640.0058479532,0,0,0,1,0,0,0,0,0.0,313.8333333333333,64.3,625.75,328,0,0,0,0,0,0,10,643,8,5006,65535,486,2,32,1222526.0,0.0,1222526.0,1222526.0,9751317.0,0.0,9751317.0,9751317.0,1
34461,80,6,261141,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.658697791614491,261141.0,0.0,261141.0,261141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.8293488958072457,3.8293488958072457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1369,136,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51558,80,6,25859547,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232022625918389,5171909.4,7155352.612873163,15092054.0,3424.0,10767493.0,5383746.5,7271432.882275715,10525426.0,242067.0,25621065.0,12810532.5,3231400.915383373,15095478.0,10525587.0,0,0,0,0,116,112,0.1160113129591945,0.1160113129591945,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,116,0,0,0,0,0,0,3,0,3,0,65535,453,0,32,122745.5,168746.08358270125,242067.0,3424.0,12807028.0,3231514.759575144,15092054.0,10522002.0,1
40059,443,6,53907867,11,8,445.0,4767.0,242.0,0.0,40.45454545454545,90.42716808168178,1418.0,0.0,595.875,688.6820617257699,96.68347664358524,0.3524531957459937,2994881.5,12651249.06483909,53687596.0,11.0,53907867.0,5390786.700000001,16969787.281906985,53687596.0,11.0,168036.0,24005.14285714286,42662.14573220844,114899.0,19.0,0,0,0,0,360,264,0.2040518501687332,0.1484013455772605,0.0,1418.0,260.6,507.9392213952167,258002.25263157891,0,0,0,1,0,0,0,0,0.0,274.3157894736842,40.45454545454545,595.875,360,0,0,0,0,0,0,11,445,8,4767,65535,175,2,32,220271.0,0.0,220271.0,220271.0,53687596.0,0.0,53687596.0,53687596.0,1
80,39322,6,2902,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.1798759476223,2902.0,0.0,2902.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,344.5899379738112,344.5899379738112,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,40981,6,2088,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.8544061302682,2088.0,0.0,2088.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,478.9272030651341,478.9272030651341,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,29,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,53730,6,2158,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.7840593141796,2158.0,0.0,2158.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,463.3920296570898,463.3920296570898,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,48291,6,70713,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.283342525419656,70713.0,0.0,70713.0,70713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14.141671262709828,14.141671262709828,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,11679,65535,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55985,443,6,34038866,12,11,1751.0,4431.0,709.0,0.0,145.91666666666669,242.2611132016382,1448.0,0.0,402.8181818181818,583.6868712215169,181.61592104742851,0.6756981857151175,1547221.1818181816,7170499.013513432,33650984.0,5.0,387882.0,35262.0,27780.487673905223,79519.0,13.0,34008902.0,3400890.2,10644093.884674374,33694238.0,5.0,0,0,0,0,392,348,0.3525381838513657,0.3231600018637519,0.0,1448.0,257.58333333333337,442.3507281181604,195674.1666666667,0,0,0,1,0,0,0,0,0.0,268.7826086956522,145.91666666666666,402.8181818181818,392,0,0,0,0,0,0,12,1751,11,4431,65535,6131,4,32,387882.0,0.0,387882.0,387882.0,33650984.0,0.0,33650984.0,33650984.0,1
80,38865,6,1505,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.90365448505,1505.0,0.0,1505.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,664.4518272425249,664.4518272425249,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,45157,6,6432,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.9452736318408,6432.0,0.0,6432.0,6432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,155.4726368159204,155.4726368159204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,29,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39188,5222,6,49153167,7,4,102.0,39.0,37.0,0.0,14.571428571428571,16.84099307104684,39.0,0.0,9.75,19.5,2.868584235884536,0.2237902595370914,4915316.7,15319267.266799886,48514661.0,21506.0,49153167.0,8192194.5,19789155.592244625,48586461.0,21506.0,48895039.0,16298346.333333332,27962772.73669436,48586975.0,152231.0,1,0,0,0,224,128,0.1424119833417854,0.0813782761953059,0.0,39.0,14.833333333333332,17.67809807403363,312.5151515151516,0,1,0,0,1,0,0,0,0.0,16.181818181818183,14.571428571428571,9.75,224,0,0,0,0,0,0,7,102,4,39,514,514,4,32,319859.0,0.0,319859.0,319859.0,48514661.0,0.0,48514661.0,48514661.0,1
52293,443,6,5868371,92,116,4771.0,152881.0,832.0,0.0,51.85869565217392,152.81329422071784,1448.0,0.0,1317.9396551724135,351.6940441273674,26864.695500676426,35.44424849758136,28349.61835748793,299194.4364552929,4261023.0,4.0,5868371.0,64487.59340659338,450232.42706016666,4261023.0,5.0,5832064.0,50713.59999999999,405082.9340958012,4298262.0,4.0,0,0,0,0,2832,3720,15.6772637585456,19.76698473903576,0.0,1448.0,754.3157894736846,690.4749659790168,476755.6786437245,0,0,0,1,0,0,0,0,1.0,757.9423076923077,51.85869565217392,1317.9396551724135,2832,0,0,0,0,0,0,92,4771,116,152881,65535,176,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,42916,6,5229,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4823101931536,5229.0,0.0,5229.0,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,191.2411550965768,191.2411550965768,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,52936,6,873,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.950744558992,873.0,0.0,873.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1145.475372279496,1145.475372279496,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54354,80,6,25239111,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377262812465938,5047822.2,6955106.469404168,14558759.0,1898.0,10680352.0,5340176.0,7207289.104833939,10436499.0,243853.0,24997871.0,12498935.5,2915714.507136201,14560657.0,10437214.0,0,0,0,0,116,112,0.1188631406232969,0.1188631406232969,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,116,0,0,0,0,0,0,3,0,3,0,65535,453,0,32,122875.5,171088.0212419911,243853.0,1898.0,12496680.0,2916220.0884847497,14558759.0,10434601.0,1
80,41484,6,1969,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7440325038092,1969.0,0.0,1969.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,507.8720162519045,507.8720162519045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,14600,65535,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,40968,6,6881,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.65542799011774,6881.0,0.0,6881.0,6881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,145.32771399505887,145.32771399505887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,29,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,52471,6,61525,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50711093051605,61525.0,0.0,61525.0,61525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.253555465258025,16.253555465258025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,175,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56052,80,6,283613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.051862925888447,283613.0,0.0,283613.0,283613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.5259314629442238,3.5259314629442238,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1386,127,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38304,80,6,363969,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494973473015559,363969.0,0.0,363969.0,363969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2.7474867365077795,2.7474867365077795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1369,137,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,60040,6,285491,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005474778539429,285491.0,0.0,285491.0,285491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.5027373892697145,3.5027373892697145,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48459,443,6,29783855,9,5,328.0,3866.0,202.0,0.0,36.44444444444444,74.77150378170668,1448.0,0.0,773.2,666.6567332593289,140.81454533001184,0.4700533225131535,2291065.769230769,8226030.208321996,29668923.0,8.0,29783855.0,3722981.875,10483758.970507566,29668923.0,12.0,60923.0,15230.75,19132.220107713583,39896.0,8.0,0,0,0,0,296,168,0.302177135901313,0.1678761866118405,0.0,1448.0,279.6,510.66858137151934,260782.40000000005,0,0,0,1,0,0,0,0,0.0,299.57142857142856,36.44444444444444,773.2,296,0,0,0,0,0,0,9,328,5,3866,65535,59,2,32,114932.0,0.0,114932.0,114932.0,29668923.0,0.0,29668923.0,29668923.0,1
80,49491,6,2200,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.090909090909,2200.0,0.0,2200.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,454.5454545454545,454.5454545454545,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,58,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47488,443,6,36654,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56430403230207,36654.0,0.0,36654.0,36654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.282152016151034,27.282152016151034,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1591,179,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45587,80,6,327502,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.106832935371386,327502.0,0.0,327502.0,327502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.053416467685693,3.053416467685693,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1415,31,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40781,443,6,54428970,9,7,448.0,4221.0,242.0,0.0,49.77777777777778,99.18389206138488,1418.0,0.0,603.0,654.5038833600098,85.78152406705473,0.2939611019646339,3628598.0,13966536.802068405,54114522.0,14.0,54428970.0,6803621.25,19116558.87790581,54114522.0,14.0,220247.0,36707.83333333333,57718.03910534961,130129.0,36.0,0,0,0,0,296,232,0.1653531198551065,0.1286079821095273,0.0,1418.0,274.64705882352945,495.869683129609,245886.74264705885,0,0,0,1,0,0,0,0,0.0,291.8125,49.77777777777778,603.0,296,0,0,0,0,0,0,9,448,7,4221,65535,175,2,32,314448.0,0.0,314448.0,314448.0,54114522.0,0.0,54114522.0,54114522.0,1
443,52492,6,1818,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.1100110011002,1818.0,0.0,1818.0,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,550.0550055005501,550.0550055005501,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,44023,6,64059,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.221217939711824,64059.0,0.0,64059.0,64059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15.610608969855912,15.610608969855912,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,166,1369,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,38171,6,3822,1,1,187.0,0.0,187.0,187.0,187.0,0.0,0.0,0.0,0.0,0.0,48927.2632129775,523.2862375719519,3822.0,0.0,3822.0,3822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,261.643118785976,261.643118785976,0.0,187.0,124.66666666666666,107.96450033846004,11656.333333333334,0,0,0,0,1,1,0,0,1.0,187.0,187.0,0.0,20,0,0,0,0,0,0,1,187,1,0,115,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,59985,6,13897,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9159530833993,13897.0,0.0,13897.0,13897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,71.95797654169965,71.95797654169965,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34369,80,6,263825,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580782715815409,263825.0,0.0,263825.0,263825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.790391357907704,3.790391357907704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1369,136,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55945,80,6,279992,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143061230320866,279992.0,0.0,279992.0,279992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3.571530615160433,3.571530615160433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,1386,127,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34958,80,6,29435923,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038325755913956,5887184.6,8035667.791381455,15083355.0,2718.0,15150518.0,7575259.0,10671491.49289414,15121143.0,29375.0,29409266.0,14704633.0,539437.6212315934,15086073.0,14323193.0,0,0,0,0,116,112,0.1019162877956978,0.1019162877956978,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,116,0,0,0,0,0,0,3,0,3,0,65535,447,0,32,33581.5,5948.889350122425,37788.0,29375.0,14684380.0,564235.8560478056,15083355.0,14285405.0,1
